id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0486,规划范围,水悦城,伍家岗区的信报箱需要增加,"伍家岗区,信报箱,增加,需要",12,relevant,设施,中性,5,medium,0.79,True,36,7,基础设施|公共设施,dianping,https://www.dianping.com/review/61335963,2026-06-13T12:00:00.000000,2026-04-01T06:38:29,111.30512359280134,30.7020341552075,529230.88,3397979.51,胜利四路江口,沿江社区
e0487,规划范围,夷陵大道,城东大道BRT站的保安如果能改善一下就好了,"BRT,城东,保安,大道,改善",21,relevant,社区,喜爱,4,high,0.81,True,39,4,社区|生活服务|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/cafbf258d21a91532b631ec1,2026-06-13T12:00:00.000000,2026-05-03T22:25:33,111.30534252435078,30.7126124577118,529248.67,3399152.33,锦绣社区,社区
e0488,规划范围,儿童公园,今天看到云集路菜市场要搬迁的通告,"菜市场,通告,搬迁,云集,今天",16,relevant,民生,满足,4,high,0.78,True,8,0,民生实事,weibo,https://weibo.com/2853482711/330bc3d9,2026-06-13T12:00:00.000000,2026-05-15T20:31:57,111.29207968156379,30.699457325985367,527982.01,3397690.51,均瑶广场,核心商圈
e0489,规划范围,港窑路,对比前几年，均瑶广场门口渣土车半夜经过噪音大越来越严重了,"渣土,均瑶,噪音,半夜,广场",28,relevant,城市,怀念,5,low,0.93,True,36,1,城市|生活,xiaohongshu,https://www.xiaohongshu.com/explore/7d91a3561c64bc521dabb284,2026-06-13T12:00:00.000000,2026-05-03T21:21:51,111.306773671186,30.709815197663325,529386.6,3398842.59,万达周边社区,社区
e0490,规划范围,运河公园,西陵区新装的红绿灯挺好的，给社区点赞,"西陵区,点赞,新装,红绿灯,社区",18,relevant,设施,好奇,2,high,0.75,True,22,3,基础设施,meituan,https://www.meituan.com/meishi/737775265/,2026-06-13T12:00:00.000000,2026-04-11T00:43:45,111.29296554197936,30.710063468245647,528063.81,3398866.58,翁家堰,社区
e0491,规划范围,点军区,三峡大学沁苑门禁坏了，打12345有用吗,"有用吗,沁苑,12345,门禁,三峡",20,relevant,设施,中性,4,high,0.85,True,4,0,基础设施,dianping,https://www.dianping.com/review/97229411,2026-06-13T12:00:00.000000,2026-04-21T01:56:10,111.35187992672793,30.68248743415864,533716.97,3395825.57,万寿桥社区,社区
e0492,规划范围,三峡大学,白龙岗小区灯光秀今年在磨基山公园办得不错,"基山,龙岗,办得,小区,灯光",20,relevant,城市,满足,3,low,0.72,True,4,2,宜昌|城市记忆|文化|打卡,xiaohongshu,https://www.xiaohongshu.com/explore/b24c102ff8ccc6458ea6e5ba,2026-06-13T12:00:00.000000,2026-06-09T00:48:30,111.37569843799335,30.663539001306592,536006.29,3393732.25,胜利一路社区,社区
e0493,规划范围,夷陵广场,夷陵广场理发店涨了服务反而更差，体验很不好,"更差,夷陵,理发店,体验,广场",21,relevant,社区,满足,1,medium,0.98,True,11,3,生活服务|社区|宜昌|便民,xiaohongshu,https://www.xiaohongshu.com/explore/e6157b7c838211d14fcacff6,2026-06-13T12:00:00.000000,2026-03-23T14:01:41,111.30643905415441,30.698145890877605,529358.08,3397548.78,儿童公园,公园
e0494,规划范围,三峡大学,夷陵大道的街区的历史感保留得很好，推荐大家去看看,"历史感,夷陵,街区,大道,保留",24,relevant,城市,喜爱,5,high,0.9,True,3,4,文化|城市记忆|打卡,xiaohongshu,https://www.xiaohongshu.com/explore/6af1618a792c461e30528020,2026-06-13T12:00:00.000000,2026-06-04T14:26:24,111.29863422876598,30.701454386961963,528609.37,3397913.56,解放路-沿江大道口,沿江商圈
e0495,规划范围,均瑶广场,原来葛洲坝图书馆环境很好，今天才发现,"葛洲坝,图书馆,环境,原来,今天",18,relevant,城市,好奇,3,medium,0.76,True,18,1,城市记忆,weibo,https://weibo.com/2098228200/4b877105,2026-06-13T12:00:00.000000,2026-05-31T23:15:05,111.34037838452929,30.68703595825034,532613.36,3396326.45,大公桥社区,社区
e0496,规划范围,西陵区,锦绣社区门口的晚上光污染严重影响了周边居民生活,"光污染,锦绣,社区,周边,门口",23,relevant,环境,满足,1,low,0.83,True,17,1,环境|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/88242d9dc9e075f83bd220fc,2026-06-13T12:00:00.000000,2026-06-05T21:05:17,111.37234024390975,30.666674475179903,535683.29,3394078.79,伍家岗小学,教育
e0497,规划范围,夷陵广场,儿童公园的外卖比以前好多了,"外卖,儿童公园,好多,以前",13,relevant,社区,怀念,1,low,0.95,True,10,0,便民|宜昌|生活服务|社区,xiaohongshu,https://www.xiaohongshu.com/explore/303c141ba432ba27d3638adb,2026-06-13T12:00:00.000000,2026-05-15T03:17:08,111.31556569677942,30.704031122841403,530230.62,3398203.67,宜昌站,交通
e0498,规划范围,港窑路,锦绣天下的河水发臭了，谁能来管管,"发臭,管管,锦绣,河水,天下",16,relevant,环境,好奇,4,medium,0.83,True,20,1,环境,dianping,https://www.dianping.com/review/34356116,2026-06-13T12:00:00.000000,2026-04-24T07:20:33,111.29722562085297,30.706164412911843,528473.04,3398435.38,时代广场,核心商圈
e0499,规划范围,云集路,伍家岗区绿化坏了，反映了好几次了,"伍家岗区,绿化,几次,反映",16,relevant,设施,满足,4,medium,0.71,True,11,0,公共设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026709542,2026-06-13T12:00:00.000000,2026-03-29T11:42:34,111.37731317772375,30.66235705352679,536161.48,3393601.73,胜利一路社区,社区
e0500,规划范围,云集路,三峡大学沁苑最近路边烧烤油烟扰民，居民意见很大,"沁苑,油烟,扰民,烧烤,三峡",23,relevant,环境,喜爱,3,medium,0.74,True,130,8,周边|环境,dianping,https://www.dianping.com/review/78592918,2026-06-13T12:00:00.000000,2026-06-12T07:06:32,111.29680989589066,30.708142940004038,528432.64,3398654.63,时代广场,核心商圈
e0501,规划范围,体育场路,绿萝路附近消防通道需要增加，出行很不方便,"绿萝路,消防通道,出行,方便,附近",20,relevant,城市,喜爱,1,high,0.77,True,12,1,城市设施|民生关注|宜昌身边事,weibo,https://weibo.com/5269854777/814a470b,2026-06-13T12:00:00.000000,2026-03-19T06:01:29,111.29604237778402,30.69806716543335,528362.06,3397537.38,解放路-沿江大道口,沿江商圈
e0502,规划范围,葛洲坝,西陵区的门禁没人管,"西陵区,门禁,没人管",9,relevant,设施,好奇,5,medium,0.84,True,10,0,公共设施,dianping,https://www.dianping.com/review/75416952,2026-06-13T12:00:00.000000,2026-04-15T18:04:41,111.37348282364879,30.66544452362401,535793.24,3393942.8,港务社区,社区
e0503,规划范围,港窑路,葛洲坝的消防通道被占了,"消防通道,葛洲坝",11,relevant,城市,失望,4,high,0.77,True,230,19,民生|城市生活|社区|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/9ac0ea7609d426a26bc948c3,2026-06-13T12:00:00.000000,2026-03-20T22:30:56,111.32824234943222,30.718245194258238,531440.42,3399783.0,水悦城,核心商圈
e0504,规划范围,沿江大道,猇亭区要进行老旧管网改造，对周边房价有影响吗,"老旧,管网,周边,改造,房价",22,relevant,城建,期待,2,high,0.7,True,15,4,城建|规划,dianping,https://www.dianping.com/review/86070232,2026-06-13T12:00:00.000000,2026-06-05T02:28:36,111.29619892653005,30.720649953593824,528370.45,3400041.07,北门外,社区
e0505,规划范围,发展大道,东山大道的社区医院如果能改善一下就好了,"东山,社区,大道,医院,改善",19,relevant,社区,中性,1,medium,0.73,True,65,8,生活服务|社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/73d6d0729ff29fd612d8f0a5,2026-06-13T12:00:00.000000,2026-04-29T06:09:29,111.30263659547711,30.708295457144192,528990.76,3398673.03,CBD中央商务区,核心商圈
e0506,规划范围,磨基山公园,听说长江开发商跑路了，真的假的,"真的假,开发商,长江,听说",15,relevant,城建,失望,1,medium,0.85,True,5,4,新鲜事|宜昌|城建|规划,xiaohongshu,https://www.xiaohongshu.com/explore/999bd818af4092e953c733de,2026-06-13T12:00:00.000000,2026-05-20T08:06:47,111.30520559755087,30.703805708459274,529238.21,3398175.94,CBD江边段,沿江商圈
e0507,规划范围,城东大道,万达广场那边工地天天施工，噪音太大了,"万达,噪音,工地,施工,广场",18,relevant,城市,失望,2,medium,0.75,True,16,6,城市生活|身边事,weibo,https://weibo.com/3798823347/d058f4d1,2026-06-13T12:00:00.000000,2026-04-28T13:19:49,111.31117868493196,30.713792399969854,529807.35,3399284.68,宜昌站,交通
e0508,规划范围,绿萝路,关注港窑路附近建了新的医院的最新进展,"港窑路,建了,最新进展,医院,附近",18,relevant,城建,愤怒,2,high,0.78,True,8,5,规划|城建,dianping,https://www.dianping.com/review/84757532,2026-06-13T12:00:00.000000,2026-05-17T17:31:56,111.30574226210351,30.698206393876617,529291.31,3397555.31,胜利四路社区,社区
e0509,规划范围,运河公园,住在夷陵区，快递柜设计不合理真是受够了,"夷陵区,受够了,快递,不合理,真是",19,relevant,城市,愤怒,2,high,0.84,True,2,5,社区|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/355389fc61d918381b717902,2026-06-13T12:00:00.000000,2026-06-08T08:02:07,111.30422255505341,30.701285638542384,529144.79,3397896.29,CBD中央商务区,核心商圈
e0510,规划范围,锦绣社区,东山的城市书房24小时开放，周末带娃去了,"24,带娃,东山,书房,周末",20,relevant,城市,失望,1,medium,0.79,True,36,6,城市记忆,weibo,https://weibo.com/8508109048/2b4385d9,2026-06-13T12:00:00.000000,2026-03-27T00:23:32,111.29427969692843,30.701692027762824,528192.13,3397938.81,步行街,核心商圈
e0511,规划范围,长江,国贸负一楼附近维修一直没人处理，生活很不方便,"国贸,一楼,维修,方便,处理",22,relevant,社区,期待,4,low,0.95,True,11,1,社区|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/2aa6c9d6732cb9b2dc4319e6,2026-06-13T12:00:00.000000,2026-05-20T08:46:41,111.36818602412993,30.66209804915565,535286.83,3393570.11,胜利一路社区,社区
e0512,规划范围,白龙岗小区,点军区文创园搞得很不错，很有特色,"点军区,文创园,特色,不错",16,relevant,设施,好奇,2,medium,0.99,True,7,0,公共空间|文化设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026359997,2026-06-13T12:00:00.000000,2026-04-10T22:51:09,111.29664861395173,30.69828006805072,528420.08,3397561.14,儿童公园,公园
e0513,规划范围,CBD,周末去国贸大厦逛了逛，街区的历史感保留得很好,"历史感,街区,国贸,大厦,周末",22,relevant,城市,满足,5,high,0.97,True,2,0,城市记忆|宜昌文化|打卡宜昌,weibo,https://weibo.com/5378305908/60a0a281,2026-06-13T12:00:00.000000,2026-06-01T08:46:07,111.31695936594257,30.706312095774386,530363.42,3398456.93,体育场路,社区
e0514,规划范围,沿江大道,锦绣社区门口公交线路要调整，大家听说补偿方案出来了,"公交线路,锦绣,社区,补偿,门口",25,relevant,城建,失望,2,medium,0.88,True,6,5,新鲜事|城建|规划,xiaohongshu,https://www.xiaohongshu.com/explore/ee9cdb6b37e5925bfbb4e08f,2026-06-13T12:00:00.000000,2026-06-06T02:58:00,111.2919325749065,30.69968842505432,527967.85,3397716.09,均瑶广场,核心商圈
e0515,规划范围,水悦城,住在城东大道最不方便的就是保洁管理混乱,"保洁,管理混乱,城东,大道,方便",19,relevant,社区,失望,2,high,0.98,True,10,3,生活服务|宜昌|社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/e399d53b6de42359fc4ca877,2026-06-13T12:00:00.000000,2026-04-02T09:51:22,111.37633348112492,30.66099865945463,536068.09,3393450.82,港务社区,社区
e0516,规划范围,国贸大厦,磨基山森林公园新装的减速带挺好的，给社区点赞,"减速带,磨基山,点赞,新装,森林公园",22,relevant,社区,喜爱,3,high,0.81,True,255,14,社区,xiaohongshu,https://www.xiaohongshu.com/explore/6c5e7a8ac9bdd6bc7c877c42,2026-06-13T12:00:00.000000,2026-05-21T00:58:19,111.30806041956136,30.70285129693105,529511.99,3398070.87,万达周边社区,社区
e0517,规划范围,万达广场,锦绣社区的斑马线终于设计不合理了,"斑马线,锦绣,不合理,社区,设计",16,relevant,城市,中性,1,medium,0.9,True,67,5,宜昌身边事|城市设施|民生关注,weibo,https://weibo.com/3121244212/c8da2a33,2026-06-13T12:00:00.000000,2026-05-08T00:22:51,111.33129999768985,30.68593332197581,531743.87,3396201.6,大公桥江段,沿江社区
e0518,规划范围,均瑶广场,紫晶城的广场舞音响太吵了，谁能来管管,"太吵,紫晶,管管,音响,广场",18,relevant,环境,失望,2,medium,0.91,True,4,2,河道管理|环境污染,su12345,https://su12345.yichang.gov.cn/complaint/S2026504530,2026-06-13T12:00:00.000000,2026-06-07T14:32:35,111.3231607445484,30.705316447828565,530957.81,3398348.24,港窑路片区,社区
e0519,规划范围,运河公园,吐槽港窑路的公交站台，坏了,"吐槽,站台,公交",13,relevant,城市,喜爱,1,medium,0.84,True,123,11,民生|宜昌|社区|城市生活,xiaohongshu,https://www.xiaohongshu.com/explore/6a80af250419c63a44281549,2026-06-13T12:00:00.000000,2026-05-31T14:18:20,111.34488836296221,30.691026984513947,533044.13,3396770.23,大公桥社区,社区
e0520,规划范围,体育场路,均瑶广场门口的路边烧烤油烟扰民影响了周边居民生活,"均瑶,油烟,扰民,烧烤,路边",24,relevant,城市,好奇,1,medium,0.84,True,4,0,城市生活|身边事|宜昌环境,weibo,https://weibo.com/5869519519/d51cc78a,2026-06-13T12:00:00.000000,2026-03-18T13:27:36,111.35735057417298,30.664879793434952,534247.38,3393875.16,五一广场,核心商圈
e0521,规划范围,体育场路,均瑶广场门口最近空气有异味，居民意见很大,"均瑶,异味,广场,空气,门口",20,relevant,环境,期待,5,low,0.8,True,12,4,环境|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/310e420063e6133f5eb8ed12,2026-06-13T12:00:00.000000,2026-03-24T01:38:10,111.28365370264228,30.702391472509664,527173.96,3398013.73,西陵一路商区,次级商圈
e0522,规划范围,港窑路,珍珠路快递需要排队排很久，体验很不好,"快递,排队,珍珠,体验,不好",18,relevant,民生,期待,2,high,0.91,True,29,5,民生,weibo,https://weibo.com/7298096412/eaf19d03,2026-06-13T12:00:00.000000,2026-05-22T09:05:25,111.30634563436004,30.703669420117556,529347.46,3398161.12,CBD中央商务区,核心商圈
e0523,规划范围,夷陵广场,东山公园山顶河水发臭了，希望有关部门管管,"发臭,管管,东山,山顶,河水",20,relevant,城市,喜爱,5,high,0.7,True,52,2,宜昌环境|城市生活,weibo,https://weibo.com/1344716765/23c331c5,2026-06-13T12:00:00.000000,2026-04-10T16:08:44,111.30552569309828,30.706684553357952,529268.0,3398495.18,夷陵大道-西陵段,次级商圈
e0524,规划范围,东山,夷陵区环境整治后好多了，但下水道反味还是存在,"夷陵区,反味,下水道,整治,好多",22,relevant,环境,期待,2,high,0.94,True,3,3,环境|生活,xiaohongshu,https://www.xiaohongshu.com/explore/87592193975a24fcf4311b0a,2026-06-13T12:00:00.000000,2026-04-15T22:43:13,111.29748394381247,30.707209502752203,528497.48,3398551.31,时代广场,核心商圈
e0525,规划范围,东山大道,葛洲坝的药店如果能改善一下就好了,"药店,葛洲坝,改善,一下,如果",16,relevant,民生,期待,3,medium,0.91,True,7,1,民生,weibo,https://weibo.com/9851455682/b6d00c24,2026-06-13T12:00:00.000000,2026-05-12T21:19:07,111.35309807315785,30.67366401631199,533836.77,3394847.73,五一广场,核心商圈
e0526,规划范围,东山,香山福久源的河水发臭了，谁能来管管,"福久源,发臭,管管,香山,河水",17,relevant,城市,愤怒,1,medium,0.97,True,42,2,生活|城市|环境,xiaohongshu,https://www.xiaohongshu.com/explore/359f2fbb6699ab9b3d7f3286,2026-06-13T12:00:00.000000,2026-04-07T02:52:07,111.30762998351953,30.700561822221037,529471.45,3397816.94,沿江大道东段社区,社区
e0527,规划范围,葛洲坝,住在绿萝路最不方便的就是保洁人手不够,"绿萝路,保洁,人手,不够,方便",18,relevant,社区,中性,1,high,0.92,True,78,5,社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/3d774600ed49858105dd8a56,2026-06-13T12:00:00.000000,2026-04-20T17:05:13,111.35106359772989,30.678848537025495,533640.01,3395421.9,张家店,社区
e0528,规划范围,珍珠路,宜昌文化节办得有声有色，葛洲坝是个好去处,"文化节,有声有色,好去处,办得,葛洲坝",20,relevant,城市,愤怒,1,medium,0.85,True,4,5,城市记忆,weibo,https://weibo.com/2159087524/eb11aa4d,2026-06-13T12:00:00.000000,2026-05-15T10:28:10,111.28217472045029,30.692633274458835,527034.99,3396931.53,滨江公园-镇江阁,沿江休闲
e0529,规划范围,白龙岗小区,伍家岗区的物业费比以前好多了,"伍家岗区,物业费,好多,以前",14,relevant,民生,喜爱,4,high,0.84,True,7,1,宜昌服务|民生,weibo,https://weibo.com/3843823609/305b5517,2026-06-13T12:00:00.000000,2026-05-20T05:42:14,111.28445260609594,30.736646170024414,527240.86,3401811.58,西坝岛沿江,沿江社区
e0530,规划范围,均瑶广场,住在绿萝路最不方便的就是供电涨了服务反而更差,"绿萝路,更差,供电,方便,反而",22,relevant,社区,愤怒,5,medium,0.75,True,9,2,社区|宜昌|便民|生活服务,xiaohongshu,https://www.xiaohongshu.com/explore/e24e3aa889216b565e68b9ed,2026-06-13T12:00:00.000000,2026-06-11T03:56:41,111.32547862214979,30.704080769957166,531180.25,3398211.89,三峡职业技术学院,教育
