id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e0846,xiling_wujia,meituan,2025-09-30T23:12:06+08:00,2025-09-30T23:12:06+08:00,公交站牌更新了，线路清楚多了,"公交站,线路,更新,清楚",14,urban_operation,facility,期待,0.66,positive,0.66,high,0.91,True,宜昌,relevant,商务住宅,8,1,住宅小区,,T2,弘洋·东郡,main,111.3596,30.6416,534466.75,3.3912935e+06,弘洋·东郡,商务住宅,0.73,Positive,0.14,喜悦满意,喜悦满意,,
e0847,xiling_wujia,dianping,2025-09-19T10:32:35+08:00,2025-09-19T10:32:35+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_governance,service,喜爱,0.9,positive,0.9,medium,0.79,True,宜昌,relevant,金融保险服务,3,1,农村商业银行,,T2,三峡农商银行(金东山支行),main,111.3169,30.6998,530361.25,3.3977332e+06,三峡农商银行(金东山支行),金融保险服务,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e0848,xiling_wujia,meituan,2025-10-03T23:58:04+08:00,2025-10-03T23:58:04+08:00,没什么特别,"没什么,特别",5,urban_operation,service,中性,0.256,neutral,0.256,medium,0.78,True,宜昌,relevant,体育休闲服务,3,0,医疗保健用品,,T2,自然之声助听器(宜昌西陵店),main,111.2766,30.7069,526500.7,3.3985075e+06,自然之声助听器(宜昌西陵店),体育休闲服务,0.46,Neutral,0.05,其他,其他,,
e0849,xiling_wujia,meituan,2025-09-20T14:11:46+08:00,2025-09-20T14:11:46+08:00,江滩改造后面貌一新，很赞,"江滩,面貌一新,很赞,改造",12,urban_operation,environment,期待,1.0,positive,1.0,low,0.98,True,宜昌,relevant,购物服务,5,0,家居建材市场,,T2,川粤家居工厂直营店,main,111.3708,30.6542,535536.06,3.3926988e+06,川粤家居工厂直营店,购物服务,0.91,Very Positive,0.12,期待建议,期待建议,,
e0850,xiling_wujia,dianping,2025-09-15T19:46:06+08:00,2025-09-15T19:46:06+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,满足,1.0,positive,1.0,high,0.83,True,宜昌,relevant,商务住宅,7,6,住宅小区,,T2,春立方,main,111.323,30.683,530949.4,3.3958728e+06,春立方,商务住宅,0.95,Very Positive,0.12,喜悦满意,喜悦满意,,
e0851,xiling_wujia,meituan,2025-09-20T19:34:48+08:00,2025-09-20T19:34:48+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",10,urban_governance,culture,喜爱,1.0,positive,1.0,low,0.92,True,宜昌,relevant,体育休闲服务,1,9,三级甲等医院,,T2,国药葛洲坝中心医院,main,111.279,30.7215,526724.8,3.4001305e+06,国药葛洲坝中心医院,体育休闲服务,0.97,Very Positive,0.1,怀旧认同,怀旧认同,,
e0852,xiling_wujia,meituan,2025-09-26T08:25:42+08:00,2025-09-26T08:25:42+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,期待,1.0,positive,1.0,low,0.84,True,宜昌,relevant,公司企业,13,7,公司,,T2,安琪酵母股份有限公司(城东大道),main,111.333,30.6734,531914.2,3.3948088e+06,安琪酵母股份有限公司(城东大道),公司企业,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e0853,xiling_wujia,meituan,2025-09-22T07:16:18+08:00,2025-09-22T07:16:18+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_governance,service,期待,1.0,positive,1.0,low,0.98,True,宜昌,relevant,公司企业,0,4,公司,,T2,宜昌双汇食品有限责任公司(港窑路),main,111.3257,30.7028,531201.4,3.3980725e+06,宜昌双汇食品有限责任公司(港窑路),公司企业,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e0854,xiling_wujia,dianping,2025-09-29T10:53:08+08:00,2025-09-29T10:53:08+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_operation,culture,满足,1.0,positive,1.0,medium,0.81,True,宜昌,relevant,体育休闲服务,5,1,三级甲等医院,,T2,宜昌市第二人民医院东门院区,main,111.2794,30.7058,526768.1,3.3983922e+06,宜昌市第二人民医院东门院区,体育休闲服务,0.99,Very Positive,0.11,喜悦满意,喜悦满意,,
e0855,xiling_wujia,xiaohongshu,2025-09-17T11:44:43+08:00,2025-09-17T11:44:43+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,service,好奇,0.242,neutral,0.242,high,0.81,True,宜昌,relevant,住宿服务,10,1,宾馆酒店,,T2,宜昌山山商务酒店,main,111.2916,30.7017,527933.06,3.397934e+06,宜昌山山商务酒店,住宿服务,0.47,Neutral,0.06,其他,其他,,
e0856,xiling_wujia,xiaohongshu,2025-09-29T05:28:30+08:00,2025-09-29T05:28:30+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_operation,culture,愤怒,0.91,negative,0.91,low,0.83,True,宜昌,relevant,商务住宅,1,1,住宅小区,,T2,九安城,main,111.3451,30.6762,533069.9,3.3951305e+06,九安城,商务住宅,0.22,Negative,0.13,不满抱怨,不满抱怨,,
e0857,xiling_wujia,meituan,2025-09-15T10:45:05+08:00,2025-09-15T10:45:05+08:00,空气清新，适合晨练,"晨练,空气清新,适合",9,urban_operation,environment,期待,0.7,positive,0.7,medium,0.96,True,宜昌,relevant,休闲娱乐,10,0,酒吧,,T2,西海岸酒吧,main,111.2777,30.7033,526606.3,3.3981132e+06,西海岸酒吧,休闲娱乐,0.75,Positive,0.09,喜悦满意,喜悦满意,,
e0858,xiling_wujia,dianping,2025-09-19T16:50:25+08:00,2025-09-19T16:50:25+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,失望,0.76,negative,0.76,high,0.92,True,宜昌,relevant,体育休闲服务,18,0,三级甲等医院,,T2,宜昌市中心人民医院伍家院区门诊,main,111.3003,30.6859,528770.1,3.3961945e+06,宜昌市中心人民医院伍家院区门诊,体育休闲服务,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e0859,xiling_wujia,dianping,2025-10-04T17:42:56+08:00,2025-10-04T17:42:56+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周",12,urban_renewal,service,失望,1.0,negative,1.0,medium,0.96,True,宜昌,relevant,公司企业,17,0,公司,,T2,宜昌粮食集团,main,111.3686,30.671,535321.5,3.394556e+06,宜昌粮食集团,公司企业,0.06,Very Negative,0.12,不满抱怨,不满抱怨,,
e0860,xiling_wujia,weibo,2025-09-24T06:16:36+08:00,2025-09-24T06:16:36+08:00,长江沿线景观带做得漂亮，喜欢,"景观带,沿线,漂亮,长江,喜欢",14,urban_renewal,environment,喜爱,1.0,positive,1.0,medium,0.9,True,宜昌,relevant,体育休闲服务,18,3,诊所,,T2,宜昌西陵中南中医门诊部,main,111.2922,30.6991,527990.5,3.3976508e+06,宜昌西陵中南中医门诊部,体育休闲服务,1.0,Very Positive,0.14,喜悦满意,喜悦满意,,
e0861,xiling_wujia,xiaohongshu,2025-09-21T16:06:44+08:00,2025-09-21T16:06:44+08:00,一般般,一般般,3,urban_planning,culture,好奇,0.2,neutral,0.2,medium,0.85,True,宜昌,relevant,风景名胜,4,1,公园,,T2,欧阳修公园,main,111.2774,30.7043,526577.8,3.398228e+06,欧阳修公园,风景名胜,0.5,Neutral,0.03,其他,其他,,
e0862,xiling_wujia,xiaohongshu,2025-09-18T19:49:37+08:00,2025-09-18T19:49:37+08:00,感觉一般,"感觉,一般",4,urban_operation,culture,好奇,0.27,neutral,0.27,low,0.95,True,宜昌,relevant,政府机构及社会团体,0,3,交通管理机构,,T2,宜昌市公安局交通警察支队西陵大队云集中队,main,111.2895,30.6948,527731.5,3.3971682e+06,宜昌市公安局交通警察支队西陵大队云集中队,政府机构及社会团体,0.55,Neutral,0.04,其他,其他,,
e0863,xiling_wujia,meituan,2025-09-25T02:39:56+08:00,2025-09-25T02:39:56+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_planning,service,期待,1.0,positive,1.0,high,0.97,True,宜昌,relevant,科教文化服务,41,2,高等院校,,T2,三峡大学科技学院,main,111.3159,30.7233,530257.25,3.4003378e+06,三峡大学科技学院,科教文化服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e0864,xiling_wujia,12345,2025-09-18T00:49:29+08:00,2025-09-18T00:49:29+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_governance,service,失望,1.0,negative,1.0,medium,0.79,True,宜昌,relevant,购物服务,10,20,家具城,,T2,林氏家居(宜昌易家居店),main,111.329,30.735,531506.9,3.401637e+06,林氏家居(宜昌易家居店),购物服务,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e0865,xiling_wujia,dianping,2025-09-28T07:15:56+08:00,2025-09-28T07:15:56+08:00,江滩改造后面貌一新，很赞,"江滩,面貌一新,很赞,改造",12,urban_operation,environment,期待,1.0,positive,1.0,high,0.89,True,宜昌,relevant,商务住宅,19,1,住宅小区,,T2,星苑,main,111.2782,30.7088,526646.6,3.398718e+06,星苑,商务住宅,0.91,Very Positive,0.12,期待建议,期待建议,,
e0866,xiling_wujia,weibo,2025-09-15T15:29:50+08:00,2025-09-15T15:29:50+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_operation,culture,期待,1.0,positive,1.0,high,0.82,True,宜昌,relevant,公司企业,3,4,工厂,,T2,宜昌长机科技有限责任公司弘毅楼,main,111.3247,30.6945,531105.25,3.3971472e+06,宜昌长机科技有限责任公司弘毅楼,公司企业,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e0867,xiling_wujia,xiaohongshu,2025-09-19T11:56:04+08:00,2025-09-19T11:56:04+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_renewal,service,期待,1.0,positive,1.0,medium,0.89,True,宜昌,relevant,科教文化服务,16,1,小学,,T2,东山小学,main,111.3026,30.6905,528994.25,3.3967025e+06,东山小学,科教文化服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e0868,xiling_wujia,dianping,2025-09-21T08:53:54+08:00,2025-09-21T08:53:54+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_governance,service,期待,1.0,positive,1.0,medium,0.92,True,宜昌,relevant,科教文化服务,0,2,职业技术学校,,T2,三峡大学少数民族预科教育学院,main,111.2996,30.693,528705.8,3.3969745e+06,三峡大学少数民族预科教育学院,科教文化服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e0869,xiling_wujia,dianping,2025-09-21T10:08:25+08:00,2025-09-21T10:08:25+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,愤怒,0.76,negative,0.76,high,0.78,True,宜昌,relevant,科教文化服务,1,0,小学,,T2,东山小学,main,111.3027,30.6897,529002.2,3.396614e+06,东山小学,科教文化服务,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e0870,xiling_wujia,meituan,2025-10-03T20:30:13+08:00,2025-10-03T20:30:13+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_operation,service,愤怒,1.0,negative,1.0,low,0.87,True,宜昌,relevant,政府机构及社会团体,20,1,检察院,,T2,宜昌市人民检察院,main,111.362,30.6406,534703.2,3.3911855e+06,宜昌市人民检察院,政府机构及社会团体,0.0,Very Negative,0.11,不满抱怨,不满抱怨,,
e0871,xiling_wujia,meituan,2025-09-18T19:50:39+08:00,2025-09-18T19:50:39+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,期待,1.0,positive,1.0,low,0.86,True,宜昌,relevant,金融保险服务,0,6,中国工商银行,,T2,中国工商银行(亚广支行),main,111.2774,30.7059,526576.1,3.398404e+06,中国工商银行(亚广支行),金融保险服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e0872,xiling_wujia,xiaohongshu,2025-10-03T00:55:36+08:00,2025-10-03T00:55:36+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_governance,environment,期待,0.72,positive,0.72,medium,0.8,True,宜昌,relevant,住宿服务,10,0,宾馆酒店,,T2,艾特假日酒店(宜昌东站店),main,111.36,30.6546,534504.5,3.3927365e+06,艾特假日酒店(宜昌东站店),住宿服务,0.76,Positive,0.13,喜悦满意,喜悦满意,,
e0873,xiling_wujia,meituan,2025-10-02T05:45:45+08:00,2025-10-02T05:45:45+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_operation,facility,失望,1.0,negative,1.0,medium,0.99,True,宜昌,relevant,购物服务,7,2,餐饮相关,,T2,华灯初上·庭院餐厅,main,111.2922,30.7057,527992.0,3.3983825e+06,华灯初上·庭院餐厅,购物服务,0.05,Very Negative,0.15,不满抱怨,不满抱怨,,
e0874,xiling_wujia,meituan,2025-09-21T11:47:28+08:00,2025-09-21T11:47:28+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_renewal,culture,喜爱,1.0,positive,1.0,low,0.81,True,宜昌,relevant,金融保险服务,12,2,银行,,T2,湖北银行(宜昌伍家岗支行),main,111.3482,30.6466,533375.5,3.391846e+06,湖北银行(宜昌伍家岗支行),金融保险服务,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e0875,xiling_wujia,12345,2025-09-22T10:41:36+08:00,2025-09-22T10:41:36+08:00,一般水平,"水平,一般",4,urban_renewal,facility,中性,0.298,neutral,0.298,low,0.98,True,宜昌,relevant,体育休闲服务,17,12,口腔医院,,T2,汪万年口腔(珍珠路),main,111.281,30.7158,526915.0,3.3994998e+06,汪万年口腔(珍珠路),体育休闲服务,0.43,Neutral,0.04,其他,其他,,
e0876,xiling_wujia,dianping,2025-09-28T12:45:39+08:00,2025-09-28T12:45:39+08:00,滨江公园散步看江景很惬意，环境真好,"江景,滨江,惬意,散步,公园",17,urban_operation,environment,满足,1.0,positive,1.0,low,0.92,True,宜昌,relevant,科教文化服务,11,2,小学,,T2,宜昌市外国语实验小学,main,111.2726,30.7071,526109.8,3.3985345e+06,宜昌市外国语实验小学,科教文化服务,1.0,Very Positive,0.17,喜悦满意,喜悦满意,,
e0877,xiling_wujia,xiaohongshu,2025-09-24T02:07:26+08:00,2025-09-24T02:07:26+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直",13,urban_operation,facility,失望,1.0,negative,1.0,low,0.87,True,宜昌,relevant,科教文化服务,1,3,中学,,T2,宜昌市外国语初级中学(中南校区),main,111.3385,30.6897,532430.06,3.3966168e+06,宜昌市外国语初级中学(中南校区),科教文化服务,0.04,Very Negative,0.13,不满抱怨,不满抱怨,,
e0878,xiling_wujia,dianping,2025-09-27T00:41:37+08:00,2025-09-27T00:41:37+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_governance,service,喜爱,0.9,positive,0.9,low,0.84,True,宜昌,relevant,购物服务,1,0,家具城,,T2,林氏家居(宜昌易家居店),main,111.3311,30.7323,531714.06,3.4013472e+06,林氏家居(宜昌易家居店),购物服务,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e0879,xiling_wujia,dianping,2025-10-01T15:24:34+08:00,2025-10-01T15:24:34+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日",10,urban_renewal,event,失望,0.8,negative,0.8,low,0.81,True,宜昌,relevant,商务住宅,0,6,宿舍,,T2,三峡大学东苑学生公寓,main,111.3199,30.7245,530642.0,3.4004775e+06,三峡大学东苑学生公寓,商务住宅,0.2,Very Negative,0.1,不满抱怨,不满抱怨,,
e0880,xiling_wujia,weibo,2025-09-19T16:45:03+08:00,2025-09-19T16:45:03+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_operation,culture,愤怒,0.91,negative,0.91,medium,0.97,True,宜昌,relevant,休闲娱乐,0,0,网吧,,T2,等等电竞,main,111.3523,30.6388,533770.9,3.3909792e+06,等等电竞,休闲娱乐,0.22,Negative,0.13,不满抱怨,不满抱怨,,
e0881,xiling_wujia,dianping,2025-09-25T17:26:42+08:00,2025-09-25T17:26:42+08:00,滨江公园散步看江景很惬意，环境真好,"江景,滨江,惬意,散步,公园",17,urban_governance,environment,期待,1.0,positive,1.0,high,0.84,True,宜昌,relevant,商务住宅,7,3,住宅小区,,T2,新外滩,main,111.3226,30.6661,530912.8,3.3939972e+06,新外滩,商务住宅,1.0,Very Positive,0.17,喜悦满意,喜悦满意,,
e0882,xiling_wujia,weibo,2025-09-26T02:35:22+08:00,2025-09-26T02:35:22+08:00,路边的树被乱砍，心疼,"乱砍,心疼,路边",10,urban_governance,environment,愤怒,1.0,negative,1.0,medium,0.83,True,宜昌,relevant,餐饮服务,5,7,茶艺馆,,T2,颐和顺,main,111.3032,30.7337,529039.56,3.4014895e+06,颐和顺,餐饮服务,0.01,Very Negative,0.1,不满抱怨,不满抱怨,,
e0883,xiling_wujia,meituan,2025-09-28T00:27:55+08:00,2025-09-28T00:27:55+08:00,公交等了四十分钟不来，太差了,"四十分钟,太差,公交",14,urban_renewal,facility,愤怒,1.0,negative,1.0,medium,0.87,True,宜昌,relevant,体育休闲服务,9,6,眼科医院,,T2,宜昌爱尔眼科医院,main,111.2916,30.6906,527935.25,3.396713e+06,宜昌爱尔眼科医院,体育休闲服务,0.07,Very Negative,0.14,不满抱怨,不满抱怨,,
e0884,xiling_wujia,meituan,2025-09-15T07:43:22+08:00,2025-09-15T07:43:22+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_renewal,facility,失望,1.0,negative,1.0,high,0.88,True,宜昌,relevant,商务住宅,22,0,住宅小区,,T2,香山总部鑫苑,main,111.3365,30.7429,532220.56,3.4025158e+06,香山总部鑫苑,商务住宅,0.05,Very Negative,0.15,不满抱怨,不满抱怨,,
e0885,xiling_wujia,dianping,2025-10-03T20:35:29+08:00,2025-10-03T20:35:29+08:00,普通,普通,2,urban_operation,service,中性,0.242,neutral,0.242,medium,0.86,True,宜昌,relevant,住宿服务,3,1,宾馆酒店,,T2,东门宾馆(西陵一路),main,111.2815,30.7051,526968.06,3.3983152e+06,东门宾馆(西陵一路),住宿服务,0.53,Neutral,0.02,其他,其他,,
e0886,xiling_wujia,dianping,2025-09-30T18:30:23+08:00,2025-09-30T18:30:23+08:00,普通水平,"普通,水平",4,urban_operation,service,好奇,0.298,neutral,0.298,medium,0.88,True,宜昌,relevant,休闲娱乐,11,0,健身中心,,T2,海铂荟健身,main,111.3106,30.7055,529756.06,3.3983692e+06,海铂荟健身,休闲娱乐,0.43,Neutral,0.04,其他,其他,,
e0887,xiling_wujia,weibo,2025-09-25T11:01:24+08:00,2025-09-25T11:01:24+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_planning,service,失望,1.0,negative,1.0,low,0.98,True,宜昌,relevant,金融保险服务,7,4,中国工商银行,,T2,中国工商银行(三峡伍家岗宝塔河支行),main,111.3228,30.6704,530936.9,3.3944755e+06,中国工商银行(三峡伍家岗宝塔河支行),金融保险服务,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e0888,xiling_wujia,12345,2025-09-15T06:18:08+08:00,2025-09-15T06:18:08+08:00,文物修缮太敷衍，丢了原味，可惜,"原味,修缮,敷衍,文物,可惜",15,urban_operation,culture,愤怒,1.0,negative,1.0,high,0.82,True,宜昌,relevant,住宿服务,0,6,宾馆酒店,,T2,宜昌锦悦商务酒店,main,111.2845,30.7124,527255.9,3.3991282e+06,宜昌锦悦商务酒店,住宿服务,0.08,Very Negative,0.15,不满抱怨,不满抱怨,,
e0889,xiling_wujia,dianping,2025-10-04T14:12:17+08:00,2025-10-04T14:12:17+08:00,一般般,一般般,3,urban_governance,service,中性,0.2,neutral,0.2,low,0.8,True,宜昌,relevant,购物服务,11,0,水产海鲜市场,,T2,三峡物流园-水产市场,main,111.3875,30.6657,537136.25,3.3939788e+06,三峡物流园-水产市场,购物服务,0.5,Neutral,0.03,其他,其他,,
e0890,xiling_wujia,weibo,2025-10-01T23:11:49+08:00,2025-10-01T23:11:49+08:00,路边的树被乱砍，心疼,"乱砍,心疼,路边",10,urban_operation,environment,愤怒,1.0,negative,1.0,low,0.92,True,宜昌,relevant,交通设施服务,24,2,公共停车场,,T2,水悦城地下停车场,main,111.3109,30.7102,529784.1,3.3988888e+06,水悦城地下停车场,交通设施服务,0.01,Very Negative,0.1,不满抱怨,不满抱怨,,
