id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e0289,xiling_wujia,meituan,2026-05-01T19:38:51+08:00,2026-05-01T19:38:51+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.927,True,宜昌,relevant,购物服务,15,4,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2806,30.6995,526878.94,3.3976975e+06,宜昌解放路步行街,购物服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e0290,xiling_wujia,xiaohongshu,2026-05-01T05:46:00+08:00,2026-05-01T05:46:00+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节",15,urban_operation,service,失望,0.78,negative,0.78,low,0.935,True,宜昌,relevant,科教文化服务,8,6,小学,,T3,红星路小学,ermalu,ermalu_oldstreet,111.2839,30.6937,527200.9,3.3970555e+06,红星路小学,科教文化服务,0.21,Negative,0.15,不满抱怨,不满抱怨,,
e0291,xiling_wujia,weibo,2026-05-06T05:50:50+08:00,2026-05-06T05:50:50+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",18,urban_operation,event,期待,0.94,positive,0.94,low,0.99,True,宜昌,relevant,休闲娱乐,8,8,网吧,,T3,二马路历史文化街区@埋点,ermalu,ermalu_oldstreet,111.2809,30.6952,526908.06,3.3972165e+06,奥汀电竞,休闲娱乐,0.87,Very Positive,0.15,喜悦满意,喜悦满意,,
e0292,xiling_wujia,weibo,2026-05-06T06:18:47+08:00,2026-05-06T06:18:47+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",9,urban_governance,facility,满足,0.76,positive,0.76,low,0.954,True,宜昌,relevant,交通设施服务,1,0,公共停车场,,T3,宜昌解放路步行街@埋点,ermalu,ermalu_oldstreet,111.2796,30.6988,526790.2,3.3976192e+06,宜昌解放路步行街地下停车场,交通设施服务,0.78,Positive,0.16,期待建议,期待建议,,
e0293,xiling_wujia,meituan,2026-05-01T05:17:50+08:00,2026-05-01T05:17:50+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_operation,culture,喜爱,1.0,positive,1.0,low,0.905,True,宜昌,relevant,科教文化服务,2,6,文化宫,,T3,宜昌市工人文化宫,ermalu,general,111.2868,30.696,527472.8,3.397303e+06,宜昌市工人文化宫,科教文化服务,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e0294,xiling_wujia,dianping,2026-05-02T13:40:20+08:00,2026-05-02T13:40:20+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",13,urban_operation,service,期待,0.9,positive,0.9,low,0.946,True,宜昌,relevant,金融保险服务,3,1,中国建设银行,,T3,阿杜菜馆@埋点,ermalu,general,111.283,30.697,527110.94,3.39742e+06,中国建设银行(西陵支行),金融保险服务,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e0295,xiling_wujia,dianping,2026-05-02T22:59:50+08:00,2026-05-02T22:59:50+08:00,二马路开街后人气回来了，热闹得像过年,"开街,二马路,过年,人气,热闹",18,urban_governance,facility,满足,0.5,positive,0.5,low,0.856,True,宜昌,relevant,交通设施服务,6,0,公交车站相关,,T3,市政府(公交站),ermalu,ermalu_oldstreet,111.2794,30.6949,526772.3,3.3971828e+06,市政府(公交站),交通设施服务,0.65,Positive,0.18,其他,其他,,
e0296,xiling_wujia,meituan,2026-05-04T15:41:13+08:00,2026-05-04T15:41:13+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,满足,1.0,positive,1.0,high,0.876,True,宜昌,relevant,公司企业,4,0,公司,,T3,国家电网湖北省电力公司宜昌供电公司,ermalu,ermalu_oldstreet,111.2847,30.6923,527273.44,3.3968998e+06,国家电网湖北省电力公司宜昌供电公司,公司企业,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e0297,xiling_wujia,meituan,2026-05-02T10:08:47+08:00,2026-05-02T10:08:47+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",15,urban_operation,service,喜爱,0.94,positive,0.94,medium,0.847,True,宜昌,relevant,住宿服务,3,1,宾馆酒店,,T3,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,ermalu_oldstreet,111.2776,30.7009,526596.3,3.3978475e+06,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务,0.87,Very Positive,0.15,喜悦满意,喜悦满意,,
e0298,xiling_wujia,xiaohongshu,2026-05-04T07:10:43+08:00,2026-05-04T07:10:43+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,event,期待,1.0,positive,1.0,low,0.956,True,宜昌,relevant,体育休闲服务,0,7,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,general,111.285,30.6971,527301.2,3.3974325e+06,圆心大药房(宜昌第一人民医院店),体育休闲服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e0299,xiling_wujia,meituan,2026-05-02T10:21:59+08:00,2026-05-02T10:21:59+08:00,滨江步道修好后遛弯舒服多了,"遛弯,滨江,修好,舒服",13,urban_governance,facility,期待,1.0,positive,1.0,medium,0.937,True,宜昌,relevant,交通设施服务,10,0,公共停车场,,T3,滨江公园地面停车场,ermalu,riverside,111.2833,30.6927,527139.0,3.3969338e+06,滨江公园地面停车场,交通设施服务,0.9,Very Positive,0.13,喜悦满意,喜悦满意,,
e0300,xiling_wujia,xiaohongshu,2026-05-03T01:04:28+08:00,2026-05-03T01:04:28+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_operation,service,期待,1.0,positive,1.0,medium,0.889,True,宜昌,relevant,购物服务,2,1,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2785,30.7009,526685.56,3.397843e+06,宜昌解放路步行街,购物服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0301,xiling_wujia,12345,2026-05-01T07:21:53+08:00,2026-05-01T07:21:53+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_operation,culture,喜爱,1.0,positive,1.0,medium,0.905,True,宜昌,relevant,生活服务,1,0,美容美发店,,T3,季域足道·采耳·SPA(陶珠路店),ermalu,ermalu_oldstreet,111.2787,30.698,526703.06,3.3975202e+06,季域足道·采耳·SPA(陶珠路店),生活服务,0.99,Very Positive,0.11,喜悦满意,喜悦满意,,
e0302,xiling_wujia,meituan,2026-05-02T16:20:09+08:00,2026-05-02T16:20:09+08:00,老字号保护得好，有传承,"老字号,传承,保护",11,urban_operation,culture,期待,1.0,positive,1.0,medium,0.867,True,宜昌,relevant,科教文化服务,6,0,培训机构,,T3,宜昌市青少年宫,ermalu,general,111.2861,30.6928,527406.8,3.396955e+06,宜昌市青少年宫,科教文化服务,0.99,Very Positive,0.11,怀旧认同,怀旧认同,,
e0303,xiling_wujia,meituan,2026-05-03T20:15:39+08:00,2026-05-03T20:15:39+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,facility,愤怒,1.0,negative,1.0,high,0.832,True,宜昌,relevant,交通设施服务,7,2,公交车站相关,,T3,市政府(公交站),ermalu,general,111.2787,30.6944,526697.6,3.3971215e+06,市政府(公交站),交通设施服务,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e0304,xiling_wujia,meituan,2026-05-05T18:28:30+08:00,2026-05-05T18:28:30+08:00,大南门滨江配老街看江景，绝了,"大南门,江景,老街,滨江",14,urban_operation,event,满足,0.7,positive,0.7,medium,0.926,True,宜昌,relevant,休闲娱乐,0,0,酒吧,,T3,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.2826,30.6946,527072.44,3.397155e+06,Sober.醒Club酒吧,休闲娱乐,0.75,Positive,0.14,怀旧认同,怀旧认同,,
e0305,xiling_wujia,weibo,2026-05-04T18:37:32+08:00,2026-05-04T18:37:32+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,期待,1.0,positive,1.0,low,0.795,True,宜昌,relevant,体育休闲服务,20,0,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,general,111.2857,30.6977,527366.94,3.397491e+06,圆心大药房(宜昌第一人民医院店),体育休闲服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e0306,xiling_wujia,meituan,2026-05-06T17:26:09+08:00,2026-05-06T17:26:09+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",16,urban_operation,event,期待,1.0,positive,1.0,medium,0.816,True,宜昌,relevant,休闲娱乐,10,1,酒吧,,T3,神话酒吧(大南门店),ermalu,ermalu_oldstreet,111.2738,30.6995,526228.2,3.397693e+06,神话酒吧(大南门店),休闲娱乐,1.0,Very Positive,0.16,喜悦满意,喜悦满意,,
e0307,xiling_wujia,xiaohongshu,2026-05-06T09:08:10+08:00,2026-05-06T09:08:10+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_operation,service,喜爱,0.76,positive,0.76,low,0.95,True,宜昌,relevant,购物服务,11,2,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2814,30.6999,526959.5,3.397734e+06,宜昌解放路步行街,购物服务,0.78,Positive,0.16,期待建议,期待建议,,
e0308,xiling_wujia,xiaohongshu,2026-05-05T05:47:47+08:00,2026-05-05T05:47:47+08:00,二马路那边人挺多的,"二马路,那边",9,urban_operation,event,中性,0.26,neutral,0.26,high,0.916,True,宜昌,relevant,休闲娱乐,12,1,酒吧,,T3,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.2823,30.694,527048.7,3.397084e+06,Sober.醒Club酒吧,休闲娱乐,0.53,Neutral,0.09,其他,其他,,
e0309,xiling_wujia,dianping,2026-05-01T21:09:31+08:00,2026-05-01T21:09:31+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.954,True,宜昌,relevant,金融保险服务,3,8,中国建设银行,,T3,中国建设银行(西陵支行),ermalu,general,111.2832,30.6969,527134.9,3.3974048e+06,中国建设银行(西陵支行),金融保险服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e0310,xiling_wujia,xiaohongshu,2026-05-01T09:29:50+08:00,2026-05-01T09:29:50+08:00,设双向四车道,"车道,双向",6,urban_operation,event,中性,0.312,neutral,0.312,high,0.895,True,宜昌,relevant,体育休闲服务,4,8,口腔医院,,T3,宜昌牙管家口腔(隆康路总院),ermalu,general,111.2869,30.6955,527482.94,3.3972478e+06,宜昌牙管家口腔(隆康路总院),体育休闲服务,0.42,Neutral,0.06,其他,其他,,
e0311,xiling_wujia,xiaohongshu,2026-05-05T11:29:14+08:00,2026-05-05T11:29:14+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,喜爱,1.0,positive,1.0,low,0.95,True,宜昌,relevant,生活服务,0,3,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,ermalu_oldstreet,111.2845,30.6926,527258.75,3.396931e+06,宜昌市国家电网供电局,生活服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e0312,xiling_wujia,dianping,2026-05-06T20:51:51+08:00,2026-05-06T20:51:51+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_governance,facility,喜爱,1.0,positive,1.0,low,0.901,True,宜昌,relevant,交通设施服务,9,0,公交车站相关,,T3,市政府(公交站),ermalu,ermalu_oldstreet,111.2802,30.6938,526842.6,3.397064e+06,市政府(公交站),交通设施服务,0.94,Very Positive,0.12,喜悦满意,喜悦满意,,
e0313,xiling_wujia,meituan,2026-05-04T06:33:15+08:00,2026-05-04T06:33:15+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,喜爱,0.56,positive,0.56,low,0.89,True,宜昌,relevant,金融保险服务,6,1,银行,,T3,湖北银行(南湖支行),ermalu,general,111.2869,30.6933,527491.44,3.3970068e+06,湖北银行(南湖支行),金融保险服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e0314,xiling_wujia,meituan,2026-05-05T19:04:20+08:00,2026-05-05T19:04:20+08:00,二马路开街垃圾满地没人扫,"开街,二马路,满地,垃圾,没人",12,urban_operation,service,失望,0.98,negative,0.98,medium,0.866,True,宜昌,relevant,购物服务,13,0,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.2798,30.7003,526808.44,3.3977808e+06,宜昌解放路步行街,购物服务,0.11,Very Negative,0.12,不满抱怨,不满抱怨,,
e0315,xiling_wujia,dianping,2026-05-01T21:21:09+08:00,2026-05-01T21:21:09+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_governance,facility,满足,1.0,positive,1.0,high,0.87,True,宜昌,relevant,交通设施服务,3,1,公交车站相关,,T3,一马路(公交站),ermalu,general,111.2846,30.6909,527265.25,3.3967355e+06,一马路(公交站),交通设施服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e0316,xiling_wujia,meituan,2026-05-03T09:28:57+08:00,2026-05-03T09:28:57+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",18,urban_operation,service,期待,0.56,positive,0.56,low,0.949,True,宜昌,relevant,餐饮服务,11,0,中餐厅,,T3,阿杜菜馆@埋点,ermalu,ermalu_oldstreet,111.2828,30.6967,527090.5,3.3973798e+06,阿杜菜馆,餐饮服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e0317,xiling_wujia,12345,2026-05-02T07:22:31+08:00,2026-05-02T07:22:31+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,满足,1.0,positive,1.0,medium,0.947,True,宜昌,relevant,金融保险服务,3,1,中国工商银行,,T3,中国工商银行(三峡云集支行),ermalu,general,111.283,30.6974,527109.2,3.3974568e+06,中国工商银行(三峡云集支行),金融保险服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e0318,xiling_wujia,xiaohongshu,2026-05-03T16:32:36+08:00,2026-05-03T16:32:36+08:00,公交等了四十分钟不来，太差了,"四十分钟,太差,公交",14,urban_operation,facility,失望,1.0,negative,1.0,medium,0.937,True,宜昌,relevant,交通设施服务,7,0,公共停车场,,T3,宜昌解放路步行街地下停车场,ermalu,ermalu_oldstreet,111.2806,30.6989,526882.44,3.39763e+06,宜昌解放路步行街地下停车场,交通设施服务,0.07,Very Negative,0.14,不满抱怨,不满抱怨,,
e0319,xiling_wujia,meituan,2026-05-04T01:56:49+08:00,2026-05-04T01:56:49+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_operation,event,满足,0.76,positive,0.76,high,0.972,True,宜昌,relevant,休闲娱乐,9,0,酒吧,,T3,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.2828,30.6938,527095.25,3.397063e+06,Sober.醒Club酒吧,休闲娱乐,0.78,Positive,0.16,期待建议,期待建议,,
e0320,xiling_wujia,meituan,2026-05-03T15:56:18+08:00,2026-05-03T15:56:18+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",12,urban_renewal,service,喜爱,1.0,positive,1.0,low,0.869,True,宜昌,relevant,商务住宅,10,1,住宅小区,,T3,紫晶城天御,ermalu,ermalu_oldstreet,111.2768,30.6977,526519.9,3.3974878e+06,紫晶城天御,商务住宅,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0321,xiling_wujia,meituan,2026-05-02T17:58:11+08:00,2026-05-02T17:58:11+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,event,期待,1.0,positive,1.0,medium,0.838,True,宜昌,relevant,体育休闲服务,10,0,口腔医院,,T3,宜昌牙管家口腔(隆康路总院),ermalu,general,111.2884,30.6953,527634.7,3.3972242e+06,宜昌牙管家口腔(隆康路总院),体育休闲服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e0322,xiling_wujia,xiaohongshu,2026-05-03T13:34:29+08:00,2026-05-03T13:34:29+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来",18,urban_governance,culture,喜爱,1.0,positive,1.0,medium,0.921,True,宜昌,relevant,住宿服务,37,4,宾馆酒店,,T3,宜昌丽锦快捷假日酒店,ermalu,ermalu_oldstreet,111.2812,30.698,526938.6,3.3975262e+06,宜昌丽锦快捷假日酒店,住宿服务,0.99,Very Positive,0.18,怀旧认同,怀旧认同,,
e0323,xiling_wujia,xiaohongshu,2026-05-03T09:10:22+08:00,2026-05-03T09:10:22+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",9,urban_operation,service,期待,1.0,positive,1.0,high,0.961,True,宜昌,relevant,餐饮服务,0,1,特色/地方风味餐厅,,T3,二马路历史文化街区@埋点,ermalu,ermalu_oldstreet,111.2808,30.6961,526904.0,3.3973202e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.96,Very Positive,0.12,喜悦满意,喜悦满意,,
e0324,xiling_wujia,xiaohongshu,2026-05-03T20:44:36+08:00,2026-05-03T20:44:36+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日",10,urban_operation,event,愤怒,0.8,negative,0.8,medium,0.952,True,宜昌,relevant,体育休闲服务,1,4,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,ermalu_oldstreet,111.2845,30.6967,527259.7,3.3973812e+06,圆心大药房(宜昌第一人民医院店),体育休闲服务,0.2,Very Negative,0.1,不满抱怨,不满抱怨,,
e0325,xiling_wujia,xiaohongshu,2026-05-03T19:01:37+08:00,2026-05-03T19:01:37+08:00,红星路夜市噪音扰民，半夜还吵,"红星路,还吵,扰民,夜市,噪音",14,urban_operation,event,愤怒,1.0,negative,1.0,high,0.917,True,宜昌,relevant,体育休闲服务,2,10,诊所,,T3,刘勇中医诊所,ermalu,ermalu_oldstreet,111.2786,30.6964,526695.25,3.3973518e+06,刘勇中医诊所,体育休闲服务,0.01,Very Negative,0.14,失望厌恶,失望厌恶,,
e0326,xiling_wujia,xiaohongshu,2026-05-03T06:11:39+08:00,2026-05-03T06:11:39+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",11,urban_operation,event,期待,1.0,positive,1.0,high,0.497,True,宜昌,relevant,体育休闲服务,15,1,综合医院,,T3,宜昌东江医院,main,general,111.298,30.6916,528552.6,3.3968192e+06,宜昌东江医院,体育休闲服务,1.0,Very Positive,0.11,喜悦满意,喜悦满意,,
e0327,xiling_wujia,meituan,2026-05-05T03:48:58+08:00,2026-05-05T03:48:58+08:00,国贸大厦那片商圈很热闹，品牌多,"商圈,国贸,那片,大厦,热闹",15,urban_governance,service,满足,1.0,positive,1.0,high,0.572,True,宜昌,relevant,风景名胜,17,2,城市广场,,T3,宜昌夷陵广场,main,yiling_cbd,111.2881,30.7045,527598.56,3.3982475e+06,宜昌夷陵广场,风景名胜,1.0,Very Positive,0.15,喜悦满意,喜悦满意,,
e0328,xiling_wujia,xiaohongshu,2026-05-01T05:11:34+08:00,2026-05-01T05:11:34+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,culture,满足,1.0,positive,1.0,low,0.5,True,宜昌,relevant,科教文化服务,0,4,小学,,T3,刘家大堰小学,main,general,111.2922,30.7155,527992.0,3.399466e+06,刘家大堰小学,科教文化服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e0329,xiling_wujia,xiaohongshu,2026-05-05T02:14:57+08:00,2026-05-05T02:14:57+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,期待,1.0,positive,1.0,low,0.538,True,宜昌,relevant,购物服务,9,1,购物中心,,T3,夷顺商厦,main,general,111.3458,30.6481,533147.56,3.3920122e+06,夷顺商厦,购物服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e0330,xiling_wujia,meituan,2026-05-01T19:06:18+08:00,2026-05-01T19:06:18+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,environment,失望,1.0,negative,1.0,medium,0.494,True,宜昌,relevant,风景名胜,4,1,公园,,T3,运河公园,main,general,111.3124,30.6855,529930.8,3.3961515e+06,运河公园,风景名胜,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e0331,xiling_wujia,12345,2026-05-04T00:21:49+08:00,2026-05-04T00:21:49+08:00,普通水平,"普通,水平",4,urban_operation,service,好奇,0.298,neutral,0.298,medium,0.494,True,宜昌,relevant,生活服务,0,0,维修站点,,T3,千米手机电脑维修回收(锦绣华府店),main,general,111.284,30.7154,527202.6,3.3994508e+06,千米手机电脑维修回收(锦绣华府店),生活服务,0.43,Neutral,0.04,其他,其他,,
