id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T1_00244,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.52,Neutral,neu,0.352,0.73,0.816,盼,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.585,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.718,0,111.284205,30.692166
ermawu_T1_00245,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.4,Neutral,neu,0.728,0.732,0.869,盼,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.416,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.705,1,111.288325,30.693078
ermawu_T1_00246,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.068,Very Negative,neg,0.841,0.834,0.816,愁,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.458,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.819,0,111.279335,30.697323
ermawu_T1_00247,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.21,Negative,neg,0.698,0.74,0.727,怒,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.726,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.812,0,111.286216,30.695054
ermawu_T1_00248,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.283,Very Negative,neg,0.844,0.804,0.854,愁,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.51,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.913,0,111.279693,30.702276
ermawu_T1_00249,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.312,Negative,neg,0.75,0.921,0.759,怒,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.826,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.864,0,111.282966,30.695044
ermawu_T1_00250,ermawu,sim_ermawu_l3l4,停车勉强能找,停车难,urban_governance,设施,0.547,Neutral,neu,0.398,0.768,0.862,盼,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.459,aspect,停车难,ermawu,ermawu,1,1,停车难,neu,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.779,0,111.286823,30.696602
ermawu_T1_00251,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.147,Negative,neg,0.577,0.736,0.914,怒,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.703,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.885,0,111.278597,30.697062
ermawu_T1_00252,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.519,Neutral,neu,0.698,0.789,0.739,盼,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.744,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.849,1,111.287954,30.696303
ermawu_T1_00253,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.458,Neutral,neu,0.439,0.927,0.917,急,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.545,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.945,1,111.28013,30.695005
ermawu_T1_00254,ermawu,sim_ermawu_l3l4,节假日停车地狱,停车难,urban_governance,设施,0.162,Very Negative,neg,0.748,0.816,0.859,愁,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.569,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.735,0,111.278452,30.69585
ermawu_T1_00255,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.428,Neutral,neu,0.671,0.824,0.868,急,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.837,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.725,0,111.274078,30.697262
ermawu_T1_00256,ermawu,sim_ermawu_l3l4,回迁安置拖很久,回迁安置,urban_renewal,服务,0.169,Negative,neg,0.723,0.804,0.712,愁,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.665,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.773,0,111.275993,30.696547
ermawu_T1_00257,ermawu,sim_ermawu_l3l4,停车太难，绕三圈找不到,停车难,urban_governance,设施,0.047,Negative,neg,0.575,0.797,0.741,哀,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.848,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.859,0,111.282142,30.698377
ermawu_T1_00258,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.473,Neutral,neu,0.627,0.823,0.874,盼,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.768,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.7,0,111.282105,30.699587
ermawu_T1_00259,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.451,Neutral,neu,0.305,0.756,0.741,盼,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.898,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.883,0,111.286387,30.6961
ermawu_T1_00260,ermawu,sim_ermawu_l3l4,施工绕行太麻烦,施工扰民,urban_governance,环境,0.295,Negative,neg,0.735,0.807,0.901,哀,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.723,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.715,0,111.282623,30.690707
ermawu_T1_00261,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.368,Negative,neg,0.721,0.809,0.854,怒,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.548,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.868,0,111.288896,30.694386
ermawu_T1_00262,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.453,Neutral,neu,0.433,0.85,0.867,急,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.813,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.769,0,111.276272,30.700864
ermawu_T1_00263,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.575,Neutral,neu,0.362,0.827,0.853,盼,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.516,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.864,1,111.27802,30.696384
ermawu_T1_00264,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.064,Very Negative,neg,0.68,0.883,0.793,哀,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.754,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.753,0,111.276083,30.699243
ermawu_T1_00265,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.224,Negative,neg,0.774,0.896,0.798,愁,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.49,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.911,0,111.284835,30.69278
ermawu_T1_00266,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.304,Negative,neg,0.574,0.827,0.908,愁,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.633,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.763,0,111.285665,30.695394
ermawu_T1_00267,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.462,Neutral,neu,0.46,0.922,0.886,盼,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.453,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.71,0,111.275964,30.701577
ermawu_T1_00268,ermawu,sim_ermawu_l3l4,施工绕行太麻烦,施工扰民,urban_governance,环境,0.39,Negative,neg,0.767,0.868,0.821,愁,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.794,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.762,0,111.28408,30.695787
ermawu_T1_00269,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.497,Neutral,neu,0.308,0.925,0.737,盼,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.445,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.758,0,111.2769,30.699038
ermawu_T1_00270,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.43,Neutral,neu,0.743,0.839,0.896,盼,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.664,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.695,1,111.279677,30.692533
ermawu_T1_00271,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.184,Negative,neg,0.597,0.744,0.872,怒,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.707,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.742,0,111.279467,30.700733
ermawu_T1_00272,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.587,Neutral,neu,0.477,0.737,0.731,盼,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.848,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.77,1,111.276167,30.69832
ermawu_T1_00273,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.422,Neutral,neu,0.36,0.847,0.87,盼,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.515,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.828,0,111.283287,30.691927
ermawu_T1_00274,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.545,Neutral,neu,0.76,0.858,0.907,急,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.754,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.89,0,111.276779,30.697992
ermawu_T1_00275,ermawu,sim_ermawu_l3l4,施工绕行太麻烦,施工扰民,urban_governance,环境,0.34,Negative,neg,0.743,0.739,0.775,愁,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.779,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.82,0,111.277186,30.697476
ermawu_T1_00276,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.419,Neutral,neu,0.792,0.927,0.858,盼,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.73,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.909,0,111.278786,30.699921
ermawu_T1_00277,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.346,Very Negative,neg,0.904,0.734,0.783,怒,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.411,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.869,0,111.280688,30.69627
ermawu_T1_00278,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.532,Neutral,neu,0.694,0.775,0.859,盼,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.595,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.797,0,111.287773,30.694616
ermawu_T1_00279,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.56,Neutral,neu,0.745,0.786,0.9,盼,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.793,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.753,1,111.279187,30.698591
ermawu_T1_00280,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.574,Neutral,neu,0.426,0.944,0.772,盼,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.564,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.688,0,111.275997,30.698957
